sim,classic_est,classic_se,lasso_est,lasso_se,xgb_est,xgb_se
190,11.319441117765923,6.27402968044049,11.612445925361904,6.196428955496413,11.851635247010655,6.2924640261694575
191,10.298881567181812,6.830220866554401,9.185624140101796,6.613847574253717,5.909874682636027,7.106922171657739
192,5.551400648986169,7.311817328511403,4.632508913474928,7.230428882400403,7.979362959291686,7.301958315597143
193,8.588380812113822,6.706212065480499,9.693775435917626,6.53857659864036,7.252874493970291,6.650342912898359
194,15.106596160065934,7.184979802804123,15.593362920713849,7.025830202170057,12.510350442307182,7.0350667100416695
195,15.804468504696523,6.258083159627492,15.717048279524747,6.148752217435265,16.066520922224854,6.291489226771145
196,4.3097120996864655,6.602828652569334,2.418308986927524,6.555441206768594,2.697897414752947,6.549097577582184
197,3.155965210797963,6.1895019963016225,5.141817470605454,6.138127605799189,4.453220544038039,6.328367808535544
198,0.963691208278954,6.589236990108997,0.8654253268927308,6.332467005607905,1.8980122496410856,6.373578827265961
199,11.609813922774999,6.609206084790285,11.890842416094587,6.38261962559252,12.229027731572,6.571209567849646
200,19.04251912905878,6.348423775692177,18.176133659048137,6.231938868645421,18.967566700282504,6.610280640544013
201,8.796458967896042,6.113414473462053,9.876305305567637,5.979799317537105,8.255667343677247,6.021706702362844
202,21.28008252661395,6.70103164117628,21.246942802938786,6.519851587578807,19.792192369232662,7.007402618600154
203,21.313230265449466,7.675755949108828,22.213748938054035,7.411185502530375,21.499184895549988,7.793361996534057
204,7.923173926769228,7.088425798894169,8.241749192770175,6.953803158488366,7.677427110488747,7.211630615710899
205,19.239970858730757,7.594107193678801,19.571758560975624,7.396703465324094,18.264703723596007,7.852221853961502
206,1.1416749178318342,6.795593930345205,0.7751807751899321,6.752306508029753,0.1639741293164546,6.882190147910431
207,3.698192612593873,6.638077739105478,4.46435093941472,6.478142805252847,5.552169632448024,6.434888078212649
208,8.418546015872185,7.741664357609528,9.454395377791217,7.529648247486881,12.079048727550795,7.925759090585312
209,15.784404858483601,6.279624557180443,16.286021892045035,6.198255310923915,14.740097666700827,6.209819906599215
210,14.250935063318666,7.068948583772071,12.544019809287429,6.8844217849163,13.755087505754823,7.217320992008165
211,14.586067959862016,6.727418543938347,13.688593802164714,6.676248078614494,15.610620727145001,6.578064357865035
212,18.682564216538808,7.349347478788202,17.851729487021974,7.153772959298049,18.901763046763268,7.355046351759638
213,10.418456052296929,6.804301118782249,10.170925634641362,6.693035544463918,10.698116293909258,6.791043554448682
214,21.039254789459125,7.013273805862,21.124609924924805,6.7689116420834665,18.12595053229475,6.921671106722849
215,22.115202901880053,7.29872863292731,21.97531815738951,7.226026693404525,20.499564679021802,7.048250379698904
216,21.575328751821694,7.213932052361677,22.369238322923533,7.197296974485843,21.789378783397748,7.536989257946758
217,5.769253018893898,6.526941347946516,5.333994918749933,6.4637668601001,8.893218657459348,6.485175990771191
218,17.889825360173987,7.071993149262011,16.975159909072048,6.934426448346982,15.702190899368308,7.241421289647421
219,11.813847791281527,6.611338073046758,11.451559672737652,6.478625542417982,8.68360601019573,6.6072415241471365
220,9.192286588397847,7.317756770086974,7.627593309823097,7.201452249178474,7.172166225959787,7.443196210085152
221,21.135863000538052,7.452673756795544,19.65022079825227,7.265047955982346,17.697000331715874,7.572792965713238
222,17.65285308856939,6.901953612180145,17.036305572067477,6.8663507906618815,14.524659837317877,7.056212425736634
223,16.186148530260642,5.864780429292289,16.374937370831784,5.581181985811288,17.127707782781986,5.831963560382436
224,4.02778625064751,6.685303561753036,3.0402608383715775,6.564518362676177,2.1043576834810875,6.589124123935923
225,-3.0322663586421923,6.556263291480359,-3.6595614379261128,6.394227836517982,-4.30453135806894,6.787034222981114
226,13.233707828580213,7.6518808269483,14.736693990205067,7.495529234250181,13.992211459482855,7.8511336513965215
227,15.411325301554593,7.145693386618674,15.409540190048,6.974073350465637,15.366957300139775,7.172912485559121
228,8.44013530723959,6.925211110015346,9.313140278461518,6.678209765346953,8.474714046461594,7.0290315017867755
229,1.9284012491505789,7.069646398625188,0.6238534474132583,6.951924395410553,-2.314432564751127,7.225064284080524
230,17.159471124891155,6.902878602714389,16.451207416704076,6.714326530428056,16.921884949393423,6.528775877956339
231,22.394612785627825,7.00491789753913,21.179641022955728,6.993838135695208,20.83977673319584,7.140338433050122
232,26.11573714028182,7.1329323850974315,25.488609951372116,7.266366715687925,22.740871090025884,7.343684660120983
233,15.69596772454681,6.696588306025154,15.968960025167933,6.646720664150404,16.293294669341392,6.680907315582066
234,7.82500124543521,6.567834872201887,9.398381786337092,6.54144030315959,9.62005639196871,6.52867447469423
235,10.051047674465321,7.2100595307608515,9.817913542096937,7.032430554675183,11.083296182705674,7.1184274427671195
236,15.653548836958182,5.920445663761336,16.896658629361124,5.89188903041495,22.236582708895984,5.864089483045179
237,22.74146425290897,6.779140850728592,24.730293641512628,6.837496260439966,23.227546051026266,6.720569696138671
238,20.08899533395591,7.21178647742047,20.792187022839826,7.103494502432776,20.684169318919373,7.2315202043212254
239,24.1544957609225,7.175059482340765,25.110930315918232,7.199506850740294,26.030610629157678,7.148925676696463
240,13.621454814890528,6.687929712720571,15.472886484984452,6.729813709861368,18.314008222745677,6.695548471689044
241,13.064118118435282,7.2420749950293475,14.01496257206868,7.146744682878199,11.166408354529228,7.209156290450011
242,17.127663542706575,6.888517171660487,16.972557454871364,6.650210617096248,17.18205408242629,6.950749795543881
243,10.313941917746215,7.097736604967856,11.567256530692543,7.090729357719117,10.249518809580554,7.185470286348681
244,8.15974916160352,7.111452082538524,5.790011231697006,7.018397152835494,7.4138158478381575,7.088208402884921
245,11.512755687702853,6.438866410113227,10.647503825493633,6.431393103045442,13.850372889177393,6.476795280153017
246,-0.48561065193804026,6.193066609951694,-0.5123936194730783,6.059471989106264,-1.6621838606030324,6.043240970686386
247,21.400472369715636,6.560151922263859,20.639558975351747,6.572979552384673,22.34591116405256,6.709133526640062
248,3.240201662939098,6.7355838511519925,3.7756899368664243,6.710139302710442,2.8313936595142577,6.739425290944589
249,19.36320131219306,6.783201306688417,18.429240926027312,6.843952819544713,16.33161883751889,6.856531008370828
250,13.217407571525364,6.941684615357105,13.028057466118646,6.823574497558735,13.525633537938935,6.9049129470577695
